test_name,sector,district,age,low_val_pct,normal_pct,high_val_pct
transf,general,Jerusalem,14-18,0.005,0.892,0.10300000000000001
folacid,general,Jerusalem,31-50,0.22899999999999998,0.7709999999999999,0.0
albumin,general,Dan - Petach Tikva,80+,0.141,0.8590000000000001,0.0
albumin,arab,Sharon - Shomron,80+,0.33399999999999996,0.6659999999999999,0.0
iron,general,Jerusalem,19-21,0.17,0.7609999999999999,0.069
trig,arab,Haifa,14-18,0.0,0.927,0.073
mgb,general,Central,01-03,0.003,0.919,0.078
vitaminD,general,Dan - Petach Tikva,14-18,0.8029999999999999,0.18899999999999997,0.006999999999999999
transf,general,Dan - Petach Tikva,31-50,0.033,0.902,0.065
mgb,arab,Jerusalem,80+,0.03,0.953,0.017
ldl,arab,Sharon - Shomron,31-50,0.0,0.384,0.616
iron,arab,North,01-03,0.386,0.568,0.046
b12,haredi,Dan - Petach Tikva,14-18,0.049,0.9390000000000001,0.012
vitaminD,arab,Sharon - Shomron,80+,0.8420000000000001,0.129,0.028999999999999998
trig,general,Eilat,09-13,0.0,0.903,0.09699999999999999
iron,haredi,South,04-08,0.33299999999999996,0.556,0.111
trig,arab,Sharon - Shomron,51-65,0.0,0.653,0.34700000000000003
b12,general,Haifa,04-08,0.006,0.9520000000000001,0.043
transf,haredi,Haifa,31-50,0.047,0.845,0.10800000000000001
hdl,arab,Central,04-08,0.168,0.8320000000000001,0.0
ferritin,arab,South,31-50,0.25,0.7140000000000001,0.036000000000000004
mgb,general,Sharon - Shomron,14-18,0.02,0.853,0.128
hba1c,general,Eilat,80+,0.0,0.374,0.626
trig,arab,Jerusalem,04-08,0.0,0.9470000000000001,0.053
hb,general,Haifa,19-21,0.183,0.813,0.004
mgb,general,North,22-30,0.024,0.9640000000000001,0.012
b12,haredi,Jerusalem,66-79,0.078,0.875,0.047
ferritin,haredi,Jerusalem,51-65,0.07200000000000001,0.8759999999999999,0.053
vitaminD,general,Eilat,09-13,0.861,0.139,0.0
hba1c,arab,Central,51-65,0.0,0.256,0.7440000000000001
mgb,haredi,Central,66-79,0.061,0.9359999999999999,0.003
iron,general,Eilat,80+,0.337,0.632,0.032
transf,arab,Sharon - Shomron,14-18,0.019,0.87,0.11199999999999999
hdl,haredi,Haifa,66-79,0.18100000000000002,0.8190000000000001,0.0
transf,arab,North,31-50,0.039,0.858,0.10300000000000001
hdl,arab,Central,01-03,0.257,0.743,0.0
trig,general,Tel Aviv,04-08,0.0,0.96,0.04
vitaminD,general,Jerusalem,80+,0.7090000000000001,0.268,0.023
iron,arab,Haifa,14-18,0.213,0.7509999999999999,0.037000000000000005
iron,general,Jerusalem,01-03,0.315,0.624,0.062
ldl,general,South,04-08,0.0,0.69,0.31
hb,general,Eilat,66-79,0.21100000000000002,0.777,0.012
transf,general,Tel Aviv,19-21,0.027000000000000003,0.8759999999999999,0.09699999999999999
nonhdl,arab,North,22-30,0.0,0.851,0.149
ldl,arab,Haifa,51-65,0.0,0.442,0.5579999999999999
vitaminD,arab,South,80+,0.897,0.098,0.006
mgb,general,Dan - Petach Tikva,01-03,0.006999999999999999,0.9229999999999999,0.07
hba1c,general,Tel Aviv,51-65,0.0,0.423,0.5770000000000001
iron,haredi,Jerusalem,14-18,0.217,0.7340000000000001,0.049
vitaminD,arab,North,14-18,0.8759999999999999,0.11900000000000001,0.005
nonhdl,arab,South,22-30,0.0,0.838,0.162
albumin,arab,South,22-30,0.14,0.8590000000000001,0.001
znb,general,Jerusalem,66-79,0.12300000000000001,0.8690000000000001,0.008
hba1c,arab,Sharon - Shomron,01-03,0.0,0.929,0.071
albumin,general,Jerusalem,22-30,0.017,0.98,0.002
hba1c,haredi,Dan - Petach Tikva,66-79,0.0,0.28,0.72
hdl,general,Central,80+,0.22399999999999998,0.7759999999999999,0.0
b12,haredi,Haifa,09-13,0.025,0.9540000000000001,0.021
vitaminD,general,Eilat,14-18,0.725,0.255,0.02
hdl,arab,North,80+,0.242,0.758,0.0
hb,arab,North,22-30,0.24,0.7559999999999999,0.005
transf,general,Central,66-79,0.091,0.8809999999999999,0.027999999999999997
hba1c,haredi,Sharon - Shomron,51-65,0.0,0.484,0.516
hdl,arab,North,66-79,0.268,0.732,0.0
hdl,general,Central,66-79,0.22,0.78,0.0
trig,arab,Sharon - Shomron,01-03,0.0,0.965,0.035
ldl,general,North,19-21,0.0,0.715,0.285
hdl,arab,South,09-13,0.305,0.695,0.0
albumin,general,Eilat,80+,0.125,0.875,0.0
hba1c,arab,Central,19-21,0.0,0.8909999999999999,0.19
hba1c,haredi,Dan - Petach Tikva,80+,0.0,0.314,0.6859999999999999
znb,general,Dan - Petach Tikva,80+,0.134,0.85,0.016
hba1c,general,Jerusalem,22-30,0.003,0.92,0.076
vitaminD,general,Tel Aviv,04-08,0.715,0.27699999999999997,0.008
vitaminD,arab,Jerusalem,51-65,0.9179999999999999,0.07400000000000001,0.008
transf,arab,Dan - Petach Tikva,19-21,0.045,0.8640000000000001,0.091
nonhdl,haredi,Haifa,09-13,0.0,0.9670000000000001,0.033
folacid,haredi,Central,51-65,0.266,0.7340000000000001,0.0
mgb,general,Central,19-21,0.016,0.9440000000000001,0.039
hba1c,haredi,Central,31-50,0.0,0.757,0.243
folacid,arab,Jerusalem,01-03,0.063,0.938,0.0
nonhdl,general,Sharon - Shomron,51-65,0.0,0.622,0.37799999999999995
vitaminD,general,Haifa,22-30,0.764,0.22399999999999998,0.013000000000000001
hba1c,arab,Sharon - Shomron,51-65,0.0,0.221,0.779
nonhdl,general,Dan - Petach Tikva,80+,0.0,0.7859999999999999,0.214
chol,general,Eilat,31-50,0.0,0.647,0.353
albumin,haredi,North,09-13,0.006,0.9940000000000001,0.0
trig,arab,Haifa,01-03,0.0,0.9690000000000001,0.031
znb,general,Sharon - Shomron,01-03,0.12,0.852,0.027999999999999997
b12,arab,Haifa,09-13,0.055,0.935,0.01
ldl,general,Haifa,51-65,0.0,0.37799999999999995,0.622
hdl,arab,Sharon - Shomron,01-03,0.259,0.741,0.0
transf,general,Tel Aviv,80+,0.214,0.7709999999999999,0.015
b12,haredi,North,31-50,0.005,0.857,0.139
hdl,general,Dan - Petach Tikva,01-03,0.209,0.7909999999999999,0.0
ferritin,haredi,Central,66-79,0.087,0.851,0.062
nonhdl,general,Haifa,09-13,0.0,0.965,0.035
chol,general,Dan - Petach Tikva,66-79,0.0,0.726,0.27399999999999997
trig,haredi,Central,01-03,0.0,0.983,0.017
ldl,haredi,Sharon - Shomron,51-65,0.0,0.36,0.64
nonhdl,arab,Sharon - Shomron,80+,0.0,0.846,0.154
b12,haredi,Dan - Petach Tikva,01-03,0.006,0.93,0.064
hba1c,haredi,Jerusalem,22-30,0.005,0.9129999999999999,0.08199999999999999
hb,arab,Central,01-03,0.21600000000000003,0.784,0.0
trig,arab,Dan - Petach Tikva,80+,0.0,0.6759999999999999,0.324
vitaminD,general,North,80+,0.645,0.312,0.043
hb,general,North,14-18,0.289,0.677,0.033
chol,general,North,04-08,0.0,0.946,0.054000000000000006
vitaminD,general,South,14-18,0.815,0.18100000000000002,0.004
albumin,arab,Jerusalem,31-50,0.009000000000000001,0.991,0.0
b12,arab,Haifa,01-03,0.004,0.927,0.069
iron,arab,Haifa,09-13,0.257,0.682,0.061
vitaminD,arab,North,19-21,0.866,0.13,0.005
ldl,arab,Central,66-79,0.0,0.5710000000000001,0.429
ferritin,general,Sharon - Shomron,14-18,0.187,0.809,0.003
ferritin,arab,Haifa,31-50,0.142,0.816,0.042
nonhdl,arab,Jerusalem,66-79,0.0,0.7909999999999999,0.209
mgb,arab,Dan - Petach Tikva,66-79,0.09300000000000001,0.868,0.039
folacid,arab,North,66-79,0.25,0.75,0.0
iron,arab,Sharon - Shomron,31-50,0.28600000000000003,0.693,0.022000000000000002
chol,haredi,South,19-21,0.0,0.9309999999999999,0.069
hb,general,Haifa,04-08,0.059000000000000004,0.9390000000000001,0.001
ldl,general,Dan - Petach Tikva,19-21,0.0,0.726,0.27399999999999997
trig,general,South,51-65,0.0,0.6509999999999999,0.349
chol,general,Eilat,09-13,0.0,0.94,0.06
ldl,arab,Central,01-03,0.0,0.7040000000000001,0.29600000000000004
mgb,arab,Central,31-50,0.011000000000000001,0.9890000000000001,0.0
hb,haredi,Haifa,19-21,0.151,0.8490000000000001,0.0
vitaminD,general,Eilat,66-79,0.6829999999999999,0.3,0.017
transf,general,Tel Aviv,04-08,0.005,0.96,0.035
vitaminD,haredi,Dan - Petach Tikva,09-13,0.946,0.054000000000000006,0.0
nonhdl,general,Sharon - Shomron,31-50,0.0,0.708,0.292
ldl,general,Haifa,04-08,0.0,0.777,0.223
trig,general,South,01-03,0.0,0.9590000000000001,0.040999999999999995
transf,general,Jerusalem,19-21,0.016,0.861,0.122
transf,arab,Central,22-30,0.018000000000000002,0.825,0.157
ldl,arab,South,19-21,0.0,0.701,0.299
chol,general,Tel Aviv,19-21,0.0,0.92,0.08
folacid,haredi,Dan - Petach Tikva,04-08,0.129,0.871,0.0
znb,general,Dan - Petach Tikva,14-18,0.052000000000000005,0.8859999999999999,0.062
mgb,general,Haifa,66-79,0.048,0.9279999999999999,0.024
folacid,arab,Dan - Petach Tikva,19-21,0.45399999999999996,0.546,0.0
chol,general,Sharon - Shomron,04-08,0.0,0.943,0.057
hb,arab,North,19-21,0.192,0.8029999999999999,0.005
b12,general,Dan - Petach Tikva,14-18,0.054000000000000006,0.938,0.008
transf,general,North,66-79,0.09,0.8759999999999999,0.034
mgb,haredi,South,31-50,0.027000000000000003,0.9670000000000001,0.006
hdl,arab,Dan - Petach Tikva,66-79,0.34299999999999997,0.657,0.0
hdl,arab,Dan - Petach Tikva,31-50,0.35200000000000004,0.648,0.0
vitaminD,arab,Haifa,09-13,0.94,0.057,0.003
b12,arab,South,14-18,0.002,0.88,0.11800000000000001
hb,general,South,14-18,0.297,0.659,0.044000000000000004
transf,general,Haifa,22-30,0.027000000000000003,0.8809999999999999,0.092
folacid,general,Dan - Petach Tikva,66-79,0.231,0.769,0.0
znb,arab,Haifa,51-65,0.016,0.9620000000000001,0.022000000000000002
trig,general,North,80+,0.0,0.752,0.248
iron,general,Jerusalem,31-50,0.156,0.794,0.05
chol,arab,South,09-13,0.0,0.9620000000000001,0.038
trig,haredi,Jerusalem,80+,0.0,0.775,0.225
trig,haredi,Jerusalem,66-79,0.0,0.7240000000000001,0.276
hdl,general,Jerusalem,09-13,0.203,0.797,0.0
hdl,haredi,North,51-65,0.22399999999999998,0.7759999999999999,0.0
ferritin,arab,Jerusalem,01-03,0.257,0.741,0.002
folacid,arab,Dan - Petach Tikva,22-30,0.426,0.574,0.0
albumin,haredi,North,51-65,0.016,0.9840000000000001,0.0
ferritin,arab,Central,09-13,0.36700000000000005,0.633,0.0
hba1c,arab,South,01-03,0.005,0.8809999999999999,0.114
ldl,arab,Haifa,04-08,0.0,0.8240000000000001,0.17600000000000002
mgb,haredi,Haifa,51-65,0.022000000000000002,0.978,0.0
hdl,haredi,Haifa,09-13,0.139,0.861,0.0
znb,general,Tel Aviv,22-30,0.069,0.912,0.02
hba1c,arab,Sharon - Shomron,22-30,0.001,0.809,0.191
ferritin,general,North,04-08,0.223,0.775,0.003
nonhdl,general,Dan - Petach Tikva,09-13,0.0,0.9540000000000001,0.046
hba1c,haredi,Jerusalem,66-79,0.0,0.386,0.614
hdl,haredi,Haifa,14-18,0.185,0.815,0.0
albumin,haredi,Dan - Petach Tikva,31-50,0.018000000000000002,0.98,0.002
hba1c,arab,South,14-18,0.002,0.877,0.121
folacid,haredi,Haifa,31-50,0.27399999999999997,0.726,0.0
hdl,general,Haifa,51-65,0.23199999999999998,0.768,0.0
folacid,general,North,09-13,0.2,0.8,0.0
hdl,general,Dan - Petach Tikva,80+,0.203,0.797,0.0
hba1c,arab,Haifa,31-50,0.0,0.5870000000000001,0.41200000000000003
iron,haredi,Central,66-79,0.212,0.779,0.009000000000000001
ferritin,general,South,51-65,0.068,0.855,0.077
hdl,arab,Sharon - Shomron,66-79,0.321,0.679,0.0
nonhdl,haredi,Haifa,22-30,0.0,0.905,0.095
folacid,arab,Haifa,51-65,0.253,0.747,0.0
ldl,general,Sharon - Shomron,19-21,0.0,0.713,0.287
hdl,general,Dan - Petach Tikva,66-79,0.204,0.7959999999999999,0.0
albumin,haredi,Haifa,09-13,0.01,0.981,0.01
hba1c,haredi,Jerusalem,80+,0.0,0.376,0.624
ldl,haredi,Dan - Petach Tikva,04-08,0.0,0.721,0.27899999999999997
chol,haredi,Haifa,09-13,0.0,0.9540000000000001,0.046
hdl,arab,South,22-30,0.292,0.708,0.0
hdl,arab,Sharon - Shomron,80+,0.34299999999999997,0.657,0.0
mgb,arab,North,19-21,0.01,0.971,0.02
hba1c,arab,Dan - Petach Tikva,19-21,0.0,0.866,0.134
hdl,general,Jerusalem,22-30,0.182,0.818,0.0
trig,arab,South,51-65,0.0,0.598,0.402
folacid,haredi,Dan - Petach Tikva,51-65,0.27399999999999997,0.726,0.0
hba1c,general,Tel Aviv,09-13,0.0,0.88,0.12
transf,haredi,Central,14-18,0.004,0.903,0.09300000000000001
ldl,general,South,14-18,0.0,0.773,0.22699999999999998
ferritin,arab,Dan - Petach Tikva,01-03,0.36700000000000005,0.633,0.0
transf,arab,Jerusalem,19-21,0.013000000000000001,0.8859999999999999,0.102
b12,arab,South,09-13,0.001,0.821,0.17800000000000002
hb,general,Eilat,09-13,0.19,0.7909999999999999,0.019
hdl,haredi,Sharon - Shomron,51-65,0.255,0.745,0.0
nonhdl,haredi,Jerusalem,31-50,0.0,0.7290000000000001,0.271
albumin,general,Central,09-13,0.006999999999999999,0.992,0.001
hba1c,haredi,Haifa,22-30,0.0,0.89,0.11
nonhdl,arab,Sharon - Shomron,09-13,0.0,0.95,0.05
folacid,arab,Jerusalem,22-30,0.28,0.72,0.0
albumin,arab,North,09-13,0.01,0.9890000000000001,0.0
trig,arab,South,01-03,0.0,0.9229999999999999,0.077
chol,general,Dan - Petach Tikva,09-13,0.0,0.946,0.054000000000000006
znb,general,Haifa,22-30,0.039,0.94,0.021
transf,arab,Sharon - Shomron,66-79,0.20199999999999999,0.7659999999999999,0.032
ferritin,arab,Dan - Petach Tikva,09-13,0.295,0.705,0.0
znb,general,Tel Aviv,14-18,0.07200000000000001,0.875,0.053
hdl,haredi,Haifa,22-30,0.18899999999999997,0.819999999999999,0.0
trig,arab,Haifa,80+,0.0,0.737,0.263
nonhdl,general,Jerusalem,09-13,0.0,0.9540000000000001,0.046
albumin,haredi,Jerusalem,31-50,0.013999999999999999,0.985,0.001
ferritin,general,Sharon - Shomron,04-08,0.223,0.775,0.002
transf,haredi,Haifa,14-18,0.011000000000000001,0.92,0.069
chol,haredi,Jerusalem,31-50,0.0,0.7390000000000001,0.261
hba1c,arab,South,22-30,0.002,0.802,0.196
albumin,haredi,Haifa,22-30,0.017,0.963,0.02
trig,arab,Haifa,66-79,0.0,0.6729999999999999,0.327
iron,general,Eilat,09-13,0.218,0.6659999999999999,0.115
ldl,haredi,Central,04-08,0.0,0.725,0.275
iron,haredi,Dan - Petach Tikva,66-79,0.192,0.7959999999999999,0.012
hdl,haredi,Jerusalem,31-50,0.248,0.752,0.0
trig,haredi,Central,80+,0.0,0.764,0.23600000000000002
vitaminD,arab,Central,51-65,0.929,0.071,0.0
hb,haredi,Central,31-50,0.247,0.752,0.001
ldl,general,South,19-21,0.0,0.743,0.257
b12,general,Jerusalem,09-13,0.036000000000000004,0.953,0.011000000000000001
hba1c,general,Dan - Petach Tikva,01-03,0.0,0.9009999999999999,0.099
trig,general,Eilat,19-21,0.0,0.88,0.12
hba1c,arab,Jerusalem,19-21,0.002,0.9690000000000001,0.028999999999999998
iron,arab,Haifa,66-79,0.242,0.7490000000000001,0.009000000000000001
albumin,haredi,Haifa,14-18,0.0,0.978,0.022000000000000002
transf,arab,South,80+,0.262,0.698,0.04
ferritin,arab,South,14-18,0.275,0.711,0.013000000000000001
albumin,haredi,Jerusalem,22-30,0.027000000000000003,0.97,0.003
iron,arab,Dan - Petach Tikva,51-65,0.24,0.75,0.011000000000000001
nonhdl,general,Dan - Petach Tikva,51-65,0.0,0.608,0.392
b12,general,Eilat,22-30,0.012,0.8440000000000001,0.14400000000000002
hba1c,arab,Central,22-30,0.0,0.7959999999999999,0.204
nonhdl,arab,Sharon - Shomron,51-65,0.0,0.7040000000000001,0.29600000000000004
albumin,arab,North,51-65,0.021,0.9790000000000001,0.0
hb,general,Central,01-03,0.14300000000000002,0.857,0.001
iron,arab,Dan - Petach Tikva,09-13,0.32299999999999995,0.639,0.037000000000000005
albumin,arab,South,31-50,0.071,0.929,0.0
transf,general,Eilat,22-30,0.034,0.855,0.11
ldl,general,Dan - Petach Tikva,66-79,0.0,0.526,0.474
folacid,arab,Sharon - Shomron,22-30,0.45799999999999996,0.542,0.0
trig,general,South,19-21,0.0,0.9079999999999999,0.092
chol,arab,Dan - Petach Tikva,66-79,0.0,0.873,0.127
nonhdl,general,South,01-03,0.0,0.963,0.037000000000000005
vitaminD,general,North,19-21,0.792,0.201,0.006999999999999999
ferritin,haredi,North,31-50,0.221,0.76,0.019
mgb,general,Jerusalem,19-21,0.040999999999999995,0.9390000000000001,0.02
trig,general,Jerusalem,80+,0.0,0.777,0.223
folacid,general,Haifa,01-03,0.054000000000000006,0.946,0.0
mgb,general,Tel Aviv,22-30,0.011000000000000001,0.986,0.003
nonhdl,haredi,Haifa,31-50,0.0,0.755,0.245
ldl,arab,Haifa,22-30,0.0,0.627,0.373
hba1c,general,Haifa,22-30,0.002,0.892,0.106
hdl,haredi,Central,09-13,0.2,0.8,0.0
iron,general,Tel Aviv,09-13,0.193,0.703,0.10400000000000001
hdl,general,Sharon - Shomron,01-03,0.228,0.772,0.0
albumin,arab,Central,19-21,0.031,0.9690000000000001,0.0
hba1c,haredi,South,22-30,0.01,0.9590000000000001,0.031
transf,general,Jerusalem,80+,0.191,0.787,0.022000000000000002
nonhdl,general,Sharon - Shomron,80+,0.0,0.779,0.221
hdl,arab,Haifa,09-13,0.174,0.826,0.0
albumin,haredi,Central,04-08,0.016,0.9840000000000001,0.0
transf,general,Jerusalem,66-79,0.078,0.885,0.037000000000000005
chol,haredi,South,66-79,0.0,0.6709999999999999,0.32899999999999996
ldl,haredi,Central,22-30,0.0,0.629,0.371
albumin,general,Jerusalem,31-50,0.013000000000000001,0.986,0.0
nonhdl,arab,Haifa,22-30,0.0,0.8590000000000001,0.141
ldl,haredi,Haifa,66-79,0.0,0.564,0.436
ldl,general,Dan - Petach Tikva,51-65,0.0,0.34,0.66
chol,arab,Central,01-03,0.0,0.9790000000000001,0.021
hdl,general,Central,31-50,0.22899999999999998,0.7709999999999999,0.0
znb,general,North,14-18,0.057,0.919,0.024
ldl,general,Eilat,80+,0.0,0.586,0.414
chol,arab,Central,51-65,0.0,0.7040000000000001,0.29600000000000004
hdl,haredi,Dan - Petach Tikva,04-08,0.135,0.865,0.0
nonhdl,haredi,Haifa,51-65,0.0,0.6679999999999999,0.332
b12,general,Central,19-21,0.075,0.909,0.015
b12,haredi,North,66-79,0.006999999999999999,0.8059999999999999,0.188
hba1c,general,Eilat,66-79,0.001,0.39,0.609
albumin,general,Central,31-50,0.02,0.98,0.0
ldl,haredi,Haifa,14-18,0.0,0.826,0.174
ldl,general,Eilat,66-79,0.0,0.496,0.504
chol,general,Jerusalem,04-08,0.0,0.934,0.066
transf,arab,North,22-30,0.03,0.865,0.105
hb,haredi,Central,22-30,0.275,0.722,0.003
trig,arab,North,09-13,0.0,0.925,0.075
ferritin,arab,Sharon - Shomron,14-18,0.26,0.735,0.004
ferritin,general,Sharon - Shomron,80+,0.057999999999999996,0.8540000000000001,0.08800000000000001
trig,general,Eilat,04-08,0.0,0.948,0.052000000000000005
chol,arab,South,04-08,0.0,0.955,0.045
albumin,arab,Haifa,80+,0.126,0.8740000000000001,0.0
vitaminD,general,Tel Aviv,09-13,0.797,0.196,0.006999999999999999
hb,arab,Central,19-21,0.297,0.701,0.002
ldl,general,Central,80+,0.0,0.546,0.45399999999999996
vitaminD,arab,Jerusalem,01-03,0.93,0.068,0.002
trig,arab,Haifa,19-21,0.0,0.919999999999999,0.08900000000000001
ferritin,haredi,South,19-21,0.187,0.813,0.0
transf,haredi,Jerusalem,04-08,0.004,0.9620000000000001,0.034
ferritin,general,Tel Aviv,19-21,0.16,0.8290000000000001,0.011000000000000001
transf,general,Central,22-30,0.018000000000000002,0.8640000000000001,0.11699999999999999
hb,arab,South,14-18,0.39799999999999996,0.5710000000000001,0.031
hb,general,Central,51-65,0.124,0.871,0.005
mgb,haredi,Dan - Petach Tikva,66-79,0.073,0.9159999999999999,0.01
trig,general,Jerusalem,22-30,0.0,0.853,0.147
hb,haredi,Dan - Petach Tikva,22-30,0.253,0.746,0.001
ldl,arab,Central,19-21,0.0,0.685,0.315
b12,arab,Sharon - Shomron,04-08,0.015,0.956,0.028999999999999998
hdl,general,Eilat,19-21,0.188,0.812,0.0
hdl,haredi,Dan - Petach Tikva,80+,0.195,0.805,0.0
nonhdl,general,Jerusalem,31-50,0.0,0.708,0.292
folacid,general,Jerusalem,19-21,0.255,0.745,0.0
nonhdl,general,Jerusalem,66-79,0.0,0.759,0.24100000000000002
trig,haredi,Central,66-79,0.0,0.743,0.257
ferritin,haredi,Central,51-65,0.085,0.871,0.044000000000000004
albumin,general,Dan - Petach Tikva,09-13,0.005,0.993,0.002
znb,general,Tel Aviv,09-13,0.035,0.9309999999999999,0.035
hb,general,Central,22-30,0.171,0.825,0.004
znb,general,North,51-65,0.059000000000000004,0.934,0.006999999999999999
hba1c,arab,Haifa,80+,0.0,0.23,0.77
hba1c,arab,Haifa,66-79,0.001,0.185,0.815
chol,arab,Sharon - Shomron,09-13,0.0,0.9520000000000001,0.048
albumin,arab,Sharon - Shomron,09-13,0.013000000000000001,0.987,0.0
hba1c,general,Haifa,01-03,0.0,0.907,0.09300000000000001
nonhdl,haredi,Central,14-18,0.0,0.9740000000000001,0.026000000000000002
iron,arab,South,51-65,0.23399999999999999,0.752,0.013999999999999999
ferritin,haredi,Sharon - Shomron,04-08,0.324,0.6759999999999999,0.0
nonhdl,general,South,51-65,0.0,0.614,0.386
b12,haredi,Sharon - Shomron,31-50,0.19,0.888,0.003
hdl,arab,North,01-03,0.23399999999999999,0.7659999999999999,0.0
trig,haredi,Central,31-50,0.0,0.736,0.264
ferritin,arab,Dan - Petach Tikva,51-65,0.087,0.825,0.08800000000000001
ldl,general,Tel Aviv,51-65,0.0,0.355,0.645
iron,general,Central,51-65,0.126,0.85,0.024
mgb,arab,North,09-13,0.011000000000000001,0.742,0.247
trig,general,North,22-30,0.0,0.87,0.13
folacid,arab,Haifa,01-03,0.08199999999999999,0.9179999999999999,0.0
ldl,arab,Central,51-65,0.0,0.429,0.5710000000000001
ldl,haredi,South,51-65,0.0,0.376,0.624
hba1c,general,Central,51-65,0.0,0.377,0.623
ferritin,haredi,South,51-65,0.079,0.8420000000000001,0.079
mgb,general,South,19-21,0.015,0.965,0.02
nonhdl,general,Tel Aviv,09-13,0.0,0.955,0.045
mgb,general,Central,22-30,0.018000000000000002,0.966,0.016
chol,arab,Sharon - Shomron,66-79,0.0,0.828,0.172
albumin,general,Haifa,09-13,0.002,0.988,0.01
transf,general,North,31-50,0.027999999999999997,0.8959999999999999,0.076
nonhdl,arab,Haifa,14-18,0.0,0.96,0.04
chol,arab,Central,04-08,0.0,0.948,0.052000000000000005
iron,general,Sharon - Shomron,66-79,0.196,0.79,0.015
vitaminD,arab,South,09-13,0.961,0.036000000000000004,0.003
hdl,arab,Central,51-65,0.33299999999999996,0.667,0.0
folacid,general,Haifa,22-30,0.28300000000000003,0.7170000000000001,0.0
iron,arab,North,09-13,0.301,0.638,0.061
transf,general,Eilat,66-79,0.149,0.792,0.059000000000000004
ldl,haredi,North,14-18,0.0,0.83,0.17
hba1c,arab,North,14-18,0.002,0.93,0.068
folacid,general,Tel Aviv,14-18,0.461,0.539,0.0
mgb,haredi,Dan - Petach Tikva,09-13,0.011000000000000001,0.797,0.192
ferritin,haredi,South,22-30,0.157,0.826,0.017
hba1c,general,Eilat,22-30,0.002,0.9009999999999999,0.098
ldl,general,Tel Aviv,22-30,0.0,0.584,0.41600000000000004
trig,arab,North,19-21,0.0,0.92,0.08
ferritin,general,North,51-65,0.07400000000000001,0.872,0.054000000000000006
mgb,haredi,Sharon - Shomron,31-50,0.018000000000000002,0.973,0.009000000000000001
iron,general,Dan - Petach Tikva,22-30,0.107,0.81,0.08199999999999999
hb,haredi,Haifa,09-13,0.284,0.7140000000000001,0.003
folacid,general,South,51-65,0.263,0.737,0.0
albumin,arab,Dan - Petach Tikva,51-65,0.019,0.981,0.0
trig,arab,North,01-03,0.0,0.9740000000000001,0.026000000000000002
b12,arab,North,09-13,0.001,0.753,0.24600000000000002
chol,haredi,South,04-08,0.0,0.9420000000000001,0.057999999999999996
nonhdl,arab,Dan - Petach Tikva,51-65,0.0,0.7,0.3
trig,general,Sharon - Shomron,66-79,0.0,0.7140000000000001,0.28600000000000003
hb,arab,Sharon - Shomron,09-13,0.302,0.691,0.006
vitaminD,haredi,North,51-65,0.604,0.358,0.038
ferritin,general,Tel Aviv,22-30,0.091,0.8959999999999999,0.013000000000000001
nonhdl,arab,Haifa,31-50,0.0,0.69,0.31
chol,general,Eilat,22-30,0.0,0.777,0.223
folacid,arab,Central,22-30,0.475,0.525,0.0
trig,general,Sharon - Shomron,80+,0.0,0.775,0.225
albumin,general,South,31-50,0.027000000000000003,0.973,0.001
nonhdl,arab,Haifa,66-79,0.0,0.8220000000000001,0.17800000000000002
trig,haredi,Haifa,19-21,0.0,0.922,0.078
nonhdl,haredi,Central,31-50,0.0,0.75,0.25
folacid,arab,Dan - Petach Tikva,14-18,0.48100000000000004,0.519,0.0
hb,general,Dan - Petach Tikva,22-30,0.152,0.846,0.003
mgb,arab,Sharon - Shomron,51-65,0.043,0.9390000000000001,0.018000000000000002
nonhdl,arab,Haifa,80+,0.0,0.835,0.165
b12,general,South,66-79,0.005,0.757,0.23800000000000002
chol,haredi,Central,31-50,0.0,0.763,0.237
hb,general,Jerusalem,09-13,0.16,0.82,0.02
hb,arab,South,80+,0.455,0.544,0.002
albumin,general,South,22-30,0.06,0.938,0.002
znb,arab,Jerusalem,31-50,0.138,0.85,0.012
iron,haredi,South,51-65,0.213,0.752,0.035
ferritin,haredi,Haifa,51-65,0.057,0.888,0.055
trig,haredi,Haifa,04-08,0.0,0.9620000000000001,0.038
b12,general,South,31-50,0.005,0.861,0.135
hba1c,arab,Jerusalem,22-30,0.001,0.9490000000000001,0.05
trig,general,Haifa,66-79,0.0,0.705,0.295
nonhdl,general,Eilat,66-79,0.0,0.716,0.284
ferritin,arab,Sharon - Shomron,01-03,0.342,0.657,0.001
transf,haredi,North,31-50,0.03,0.8079999999999999,0.162
chol,general,Dan - Petach Tikva,22-30,0.0,0.8240000000000001,0.17600000000000002
transf,general,Tel Aviv,31-50,0.028999999999999998,0.919,0.051
vitaminD,arab,Sharon - Shomron,22-30,0.963,0.033,0.004
chol,arab,Jerusalem,66-79,0.0,0.7909999999999999,0.209
hdl,haredi,Dan - Petach Tikva,51-65,0.23800000000000002,0.762,0.0
mgb,general,North,04-08,0.006,0.532,0.462
trig,arab,Central,31-50,0.0,0.6779999999999999,0.322
ferritin,arab,North,09-13,0.22399999999999998,0.773,0.002
nonhdl,arab,South,14-18,0.0,0.953,0.047
folacid,arab,South,22-30,0.42700000000000005,0.573,0.0
vitaminD,general,Haifa,14-18,0.769,0.22,0.011000000000000001
chol,arab,Sharon - Shomron,22-30,0.0,0.851,0.149
nonhdl,haredi,Central,80+,0.0,0.8420000000000001,0.158
